MatchFk,blue_p1,blue_p2,blue_p3,blue_p4,blue_p5,red_p1,red_p2,red_p3,red_p4,red_p5,result,rank_fk,rank_name,Patch
EUW1_7572534303,157,179,13,85,115,5,107,159,10,143,1,9,Grandmaster,15.20.719.545
EUW1_7572473374,43,146,24,64,103,180,179,68,63,114,0,9,Grandmaster,15.20.719.545
EUW1_7572443778,121,97,147,140,15,28,47,2,142,115,0,9,Grandmaster,15.20.719.545
EUW1_7571336523,0,186,146,140,65,164,81,2,167,132,1,9,Grandmaster,15.20.719.545
EUW1_7568586373,65,179,13,96,104,159,146,117,142,154,0,9,Grandmaster,15.20.717.2831
EUW1_7568561426,182,186,129,22,53,33,191,5,96,103,0,9,Grandmaster,15.20.717.2831
EUW1_7567904807,125,81,93,142,154,57,33,2,132,103,1,9,Grandmaster,15.20.717.2831
EUW1_7572308805,5,186,84,59,15,174,29,68,63,104,1,10,Challenger,15.20.719.545
EUW1_7572260519,174,110,111,58,65,57,47,129,93,103,1,10,Challenger,15.20.719.545
EUW1_7570072691,174,83,89,9,103,113,161,129,59,94,1,10,Challenger,15.20.719.545
EUW1_7570022734,174,151,2,85,101,139,55,190,183,15,1,10,Challenger,15.20.719.545
EUW1_7569961551,128,169,172,183,174,182,107,165,59,99,0,10,Challenger,15.20.719.545
EUW1_7568989332,174,56,170,165,15,163,179,13,85,115,1,10,Challenger,15.20.719.545
EUW1_7568955145,75,31,129,155,152,42,66,146,22,15,1,10,Challenger,15.20.719.545
EUW1_7571761056,15,186,53,183,135,139,156,188,58,65,0,9,Grandmaster,15.20.719.545
EUW1_7571729796,172,185,40,85,82,142,116,68,63,138,0,9,Grandmaster,15.20.719.545
EUW1_7569063809,136,70,165,155,101,114,45,93,63,103,0,9,Grandmaster,15.20.719.545
EUW1_7567955322,0,33,146,183,122,136,100,89,93,4,0,9,Grandmaster,15.20.717.2831
EUW1_7567907080,112,146,69,163,118,23,151,93,63,103,0,9,Grandmaster,15.20.717.2831
EUW1_7566812520,139,83,181,63,4,5,47,93,147,118,0,9,Grandmaster,15.20.717.2831
EUW1_7566772749,125,170,167,63,122,61,185,181,177,15,0,9,Grandmaster,15.20.717.2831
EUW1_7565811720,182,161,111,63,185,172,116,186,167,4,1,9,Grandmaster,15.20.717.2831
EUW1_7563081632,139,45,129,59,122,26,170,13,9,154,0,9,Grandmaster,15.20.717.2831
EUW1_7562293891,145,150,181,142,122,81,29,165,132,53,1,9,Grandmaster,15.20.717.2831
EUW1_7561918973,41,83,186,59,122,56,70,33,9,105,1,9,Grandmaster,15.20.717.2831
EUW1_7559630312,38,135,172,63,122,127,146,167,10,15,0,9,Grandmaster,15.19.715.1836
EUW1_7559522363,57,100,93,63,104,75,29,3,155,65,0,9,Grandmaster,15.19.715.1836
EUW1_7572319696,127,156,84,22,15,5,186,146,140,86,0,9,Grandmaster,15.20.719.545
EUW1_7572283686,182,108,2,63,103,56,186,57,49,15,1,9,Grandmaster,15.20.719.545
EUW1_7572086588,180,173,146,22,15,57,47,2,36,144,0,9,Grandmaster,15.20.719.545
EUW1_7570907354,162,100,79,36,82,57,108,168,93,113,0,10,Challenger,15.20.719.545
EUW1_7570475070,57,139,68,58,101,89,55,142,59,53,0,10,Challenger,15.20.719.545
EUW1_7570391980,51,47,111,63,143,138,33,1,36,65,1,10,Challenger,15.20.719.545
EUW1_7570328152,127,73,39,188,143,61,151,147,10,34,1,10,Challenger,15.20.719.545
EUW1_7570254601,5,146,1,176,118,23,185,180,49,87,1,10,Challenger,15.20.719.545
EUW1_7569815245,5,97,111,63,18,127,108,14,58,132,1,10,Challenger,15.20.719.545
EUW1_7569764430,125,151,8,36,82,139,186,13,155,4,1,10,Challenger,15.20.719.545
EUW1_7569751429,125,186,79,22,87,182,31,67,183,53,1,10,Challenger,15.20.719.545
EUW1_7569478645,2,66,51,10,133,136,151,168,63,104,1,10,Challenger,15.20.719.545
EUW1_7569428573,163,73,79,140,65,13,108,111,183,167,0,10,Challenger,15.20.719.545
EUW1_7569384999,5,179,14,10,103,51,141,147,58,115,0,10,Challenger,15.20.719.545
EUW1_7569182271,127,29,180,140,33,5,185,129,22,133,0,10,Challenger,15.20.719.545
EUW1_7569133640,127,33,104,63,143,26,97,111,183,4,1,10,Challenger,15.20.719.545
EUW1_7572540314,134,73,129,59,154,113,47,155,19,118,1,9,Grandmaster,15.20.719.545
EUW1_7572499211,48,73,27,133,15,51,186,1,85,101,1,9,Grandmaster,15.20.719.545
EUW1_7572449155,5,186,117,63,34,125,170,1,160,152,0,9,Grandmaster,15.20.719.545
EUW1_7572368048,44,97,1,183,103,0,170,146,19,65,1,9,Grandmaster,15.20.719.545
EUW1_7572045579,162,185,160,27,4,38,81,165,183,118,1,9,Grandmaster,15.20.719.545
EUW1_7572529632,182,170,171,49,132,57,81,27,188,82,1,9,Grandmaster,15.20.719.545
EUW1_7572463709,153,29,180,49,132,7,47,129,58,134,1,9,Grandmaster,15.20.719.545
EUW1_7572143602,42,100,171,63,103,114,70,165,22,4,1,9,Grandmaster,15.20.719.545
EUW1_7572540682,61,113,147,106,118,2,73,172,36,115,0,9,Grandmaster,15.20.719.545
EUW1_7570313134,139,146,181,132,114,138,81,116,58,118,1,9,Grandmaster,15.20.719.545
EUW1_7570248737,136,47,188,155,53,31,74,167,36,65,1,9,Grandmaster,15.20.719.545
EUW1_7570212457,0,70,49,96,122,128,47,165,132,65,0,9,Grandmaster,15.20.719.545
EUW1_7569209641,162,17,68,93,82,0,135,67,164,118,1,9,Grandmaster,15.20.719.545
EUW1_7568460595,9,164,118,146,152,161,70,68,176,88,0,9,Grandmaster,15.20.717.2831
EUW1_7568400616,134,37,89,10,154,48,70,180,111,88,1,9,Grandmaster,15.20.717.2831
EUW1_7568365143,136,55,150,36,144,79,73,180,66,82,0,9,Grandmaster,15.20.717.2831
EUW1_7569972964,134,126,2,183,65,128,186,68,27,15,0,9,Grandmaster,15.20.719.545
EUW1_7566572614,26,74,14,176,4,139,146,180,63,114,0,9,Grandmaster,15.20.717.2831
EUW1_7566526121,26,161,99,36,65,0,116,150,22,189,0,9,Grandmaster,15.20.717.2831
EUW1_7566507049,0,100,189,22,104,153,121,146,59,94,0,9,Grandmaster,15.20.717.2831
EUW1_7562117997,44,73,105,183,86,26,55,14,167,4,0,9,Grandmaster,15.20.717.2831
EUW1_7562066939,182,55,129,63,37,138,151,117,77,65,1,9,Grandmaster,15.20.717.2831
EUW1_7562025544,48,156,172,59,20,41,55,165,187,4,1,9,Grandmaster,15.20.717.2831
EUW1_7561938459,139,105,180,63,15,0,170,1,155,82,0,9,Grandmaster,15.20.717.2831
EUW1_7561889556,26,179,24,142,122,136,146,172,27,115,1,9,Grandmaster,15.20.717.2831
EUW1_7561834144,138,186,181,49,103,38,116,2,27,115,0,9,Grandmaster,15.20.717.2831
EUW1_7561778099,51,146,172,142,103,182,105,147,58,122,1,9,Grandmaster,15.20.717.2831
EUW1_7561730424,57,146,3,9,53,23,100,147,63,122,1,9,Grandmaster,15.20.717.2831
EUW1_7553181411,31,55,159,96,4,136,47,190,68,122,1,9,Grandmaster,15.19.715.1836
EUW1_7553114927,26,56,67,176,118,75,29,12,9,86,1,9,Grandmaster,15.19.715.1836
EUW1_7553016703,117,55,147,140,65,112,170,49,36,118,1,9,Grandmaster,15.19.715.1836
EUW1_7552820969,181,21,1,167,87,125,116,165,10,114,0,9,Grandmaster,15.19.715.1836
EUW1_7547763136,57,81,146,49,122,182,179,171,142,4,0,9,Grandmaster,15.19.715.1836
EUW1_7572124965,56,81,77,147,18,129,73,170,32,99,1,9,Grandmaster,15.20.719.545
EUW1_7572007986,125,99,165,59,154,46,55,155,49,105,1,9,Grandmaster,15.20.719.545
EUW1_7571895926,145,37,180,36,4,139,146,24,155,154,1,9,Grandmaster,15.20.719.545
EUW1_7571867690,56,116,3,63,122,61,81,99,36,4,0,9,Grandmaster,15.20.719.545
EUW1_7571820646,0,186,129,10,154,61,135,147,9,82,1,9,Grandmaster,15.20.719.545
EUW1_7570113016,31,34,147,64,118,75,73,150,22,65,0,9,Grandmaster,15.20.719.545
EUW1_7570076226,28,185,33,10,7,0,151,147,188,143,1,9,Grandmaster,15.20.719.545
EUW1_7569950911,5,151,13,58,105,134,55,14,10,65,0,9,Grandmaster,15.20.719.545
EUW1_7569929048,56,31,65,155,103,128,126,117,19,4,0,9,Grandmaster,15.20.719.545
EUW1_7569799933,5,169,33,63,152,125,126,147,189,53,1,9,Grandmaster,15.20.719.545
EUW1_7569301099,127,170,99,187,86,138,126,77,183,122,0,9,Grandmaster,15.20.719.545
EUW1_7568915215,42,126,111,140,15,112,56,150,22,4,1,9,Grandmaster,15.20.719.545
EUW1_7568824432,139,126,155,188,122,0,81,49,176,113,1,9,Grandmaster,15.20.719.545
EUW1_7572560311,110,29,2,63,94,56,170,159,49,84,1,10,Challenger,15.20.719.545
EUW1_7572432547,5,150,51,24,103,110,169,165,58,82,0,10,Challenger,15.20.719.545
EUW1_7572391673,43,116,99,155,15,138,29,111,22,122,0,10,Challenger,15.20.719.545
EUW1_7572164821,5,126,24,183,122,23,81,68,63,65,0,10,Challenger,15.20.719.545
EUW1_7571542673,5,161,180,96,122,125,66,49,59,4,0,10,Challenger,15.20.719.545
EUW1_7571470820,2,186,111,176,15,182,169,84,96,104,0,10,Challenger,15.20.719.545
EUW1_7571160783,5,116,2,36,15,71,81,51,93,122,1,10,Challenger,15.20.719.545
EUW1_7571436590,127,70,146,180,4,125,56,68,58,122,0,9,Grandmaster,15.20.719.545
EUW1_7570401214,44,105,36,180,4,56,126,139,188,101,1,9,Grandmaster,15.20.719.545
EUW1_7570301031,56,100,68,9,15,71,47,164,183,105,1,9,Grandmaster,15.20.719.545
EUW1_7570062260,42,56,13,59,118,28,126,24,12,145,1,9,Grandmaster,15.20.719.545
EUW1_7570031717,61,121,68,63,101,38,55,79,130,103,0,9,Grandmaster,15.20.719.545
EUW1_7569987820,127,116,5,93,122,61,135,68,59,15,1,9,Grandmaster,15.20.719.545
EUW1_7569954375,121,146,68,10,114,0,74,2,27,6,1,9,Grandmaster,15.20.719.545
EUW1_7572566755,44,19,157,132,122,162,170,146,183,119,1,9,Grandmaster,15.20.719.545
EUW1_7572230379,145,34,180,183,103,5,170,146,188,122,1,9,Grandmaster,15.20.719.545
EUW1_7572189628,56,99,5,188,15,163,186,146,142,65,1,9,Grandmaster,15.20.719.545
EUW1_7572142975,121,100,111,183,37,125,29,147,155,103,0,9,Grandmaster,15.20.719.545
EUW1_7570025129,5,105,160,63,154,51,116,93,183,123,0,9,Grandmaster,15.20.719.545
EUW1_7570012134,181,45,33,63,123,51,126,2,167,184,0,9,Grandmaster,15.20.719.545
EUW1_7569953692,58,36,68,177,167,43,5,2,10,87,0,9,Grandmaster,15.20.719.545
EUW1_7569416608,57,151,79,160,18,88,126,168,142,184,0,9,Grandmaster,15.20.719.545
EUW1_7569085576,125,97,146,183,82,5,55,129,130,122,0,9,Grandmaster,15.20.719.545
EUW1_7569045555,139,31,8,59,152,136,83,186,180,144,0,9,Grandmaster,15.20.719.545
EUW1_7569529300,38,66,41,77,18,164,170,26,160,86,0,9,Grandmaster,15.20.719.545
EUW1_7569237107,134,55,41,188,99,113,47,68,63,4,0,9,Grandmaster,15.20.719.545
EUW1_7569182338,5,186,171,19,113,121,34,68,150,40,0,9,Grandmaster,15.20.719.545
EUW1_7569132959,26,126,41,66,103,13,81,68,36,143,1,9,Grandmaster,15.20.719.545
EUW1_7569103621,146,170,41,36,4,26,29,181,180,118,1,9,Grandmaster,15.20.719.545
EUW1_7568022040,117,29,41,63,154,26,156,129,9,20,1,9,Grandmaster,15.20.717.2831
EUW1_7567979463,13,55,24,59,4,38,174,41,66,122,0,9,Grandmaster,15.20.717.2831
EUW1_7567417803,88,151,41,27,65,56,186,171,63,103,0,9,Grandmaster,15.20.717.2831
EUW1_7567365776,172,105,151,187,15,26,185,41,10,152,0,9,Grandmaster,15.20.717.2831
EUW1_7567256000,28,35,41,36,101,38,173,3,22,15,1,9,Grandmaster,15.20.717.2831
EUW1_7567152224,61,146,41,27,34,44,81,33,155,122,0,9,Grandmaster,15.20.717.2831
EUW1_7567102457,69,81,159,176,65,146,55,41,140,122,0,9,Grandmaster,15.20.717.2831
EUW1_7567044033,5,66,150,63,103,162,146,41,49,144,0,9,Grandmaster,15.20.717.2831
EUW1_7563722454,98,17,41,187,104,112,52,57,63,53,0,9,Grandmaster,15.20.717.2831
EUW1_7563684697,51,81,79,58,101,56,73,41,167,18,0,9,Grandmaster,15.20.717.2831
EUW1_7572051695,139,170,89,133,122,42,97,13,27,105,1,9,Grandmaster,15.20.719.545
EUW1_7572034564,71,185,7,183,122,139,73,40,188,132,1,9,Grandmaster,15.20.719.545
EUW1_7570856809,0,55,150,27,18,38,146,142,63,122,0,9,Grandmaster,15.20.719.545
EUW1_7568912115,42,100,1,133,115,23,102,129,187,122,1,9,Grandmaster,15.20.719.545
EUW1_7568884026,112,100,87,27,122,44,73,89,96,4,1,9,Grandmaster,15.20.719.545
EUW1_7568859663,88,174,79,160,122,14,151,180,130,103,1,9,Grandmaster,15.20.719.545
EUW1_7568825928,56,73,171,63,104,113,135,68,130,122,0,9,Grandmaster,15.20.719.545
EUW1_7572398662,145,173,89,58,119,81,73,147,155,104,0,9,Grandmaster,15.20.719.545
EUW1_7572368502,28,56,33,27,53,145,107,147,85,94,0,9,Grandmaster,15.20.719.545
EUW1_7570050848,186,169,57,165,114,41,170,2,49,101,1,9,Grandmaster,15.20.719.545
EUW1_7568374408,46,73,1,59,122,26,126,2,142,15,0,9,Grandmaster,15.20.717.2831
EUW1_7568275149,136,179,13,63,4,170,5,40,140,104,0,9,Grandmaster,15.20.717.2831
EUW1_7568180032,139,97,111,183,118,112,55,150,176,103,0,9,Grandmaster,15.20.717.2831
EUW1_7568053753,88,116,79,58,4,26,73,49,63,122,0,9,Grandmaster,15.20.717.2831
EUW1_7567978083,139,173,14,59,86,56,31,13,140,15,0,9,Grandmaster,15.20.717.2831
EUW1_7571983011,88,108,129,36,132,57,81,165,63,103,0,9,Grandmaster,15.20.719.545
EUW1_7570247778,127,55,129,106,86,139,116,68,85,152,1,9,Grandmaster,15.20.719.545
EUW1_7569494708,110,73,49,183,152,112,29,129,155,86,1,9,Grandmaster,15.20.719.545
EUW1_7569077625,13,179,150,32,115,48,45,69,187,34,1,10,Challenger,15.20.719.545
EUW1_7566962560,172,121,79,187,65,138,55,100,142,103,0,10,Challenger,15.20.717.2831
EUW1_7563301321,0,52,129,187,103,56,179,147,63,115,0,10,Challenger,15.20.717.2831
EUW1_7563223866,71,100,129,187,118,81,113,147,164,184,1,10,Challenger,15.20.717.2831
EUW1_7558130578,139,34,57,85,94,46,186,150,187,86,0,10,Challenger,15.19.715.1836
EUW1_7558079500,5,97,40,9,122,125,185,189,187,86,1,10,Challenger,15.19.715.1836
EUW1_7553124421,2,55,3,183,23,172,21,147,164,184,0,10,Challenger,15.19.715.1836
EUW1_7572793598,139,81,111,155,154,180,156,51,188,15,1,9,Grandmaster,15.20.719.545
EUW1_7572715292,46,170,155,63,122,5,81,146,140,4,0,9,Grandmaster,15.20.719.545
EUW1_7572675892,24,108,27,155,101,139,151,49,183,20,1,9,Grandmaster,15.20.719.545
EUW1_7572333164,162,33,117,63,15,139,170,89,58,118,1,9,Grandmaster,15.20.719.545
EUW1_7572205082,180,126,68,183,20,114,186,168,155,103,1,9,Grandmaster,15.20.719.545
EUW1_7572135228,142,116,89,22,143,51,174,2,155,17,1,9,Grandmaster,15.20.719.545
EUW1_7572086324,61,47,65,155,34,121,170,165,10,101,1,9,Grandmaster,15.20.719.545
EUW1_7571641859,164,55,2,167,114,0,170,111,155,118,1,9,Grandmaster,15.20.719.545
EUW1_7570367551,136,126,2,155,86,0,52,13,9,152,1,9,Grandmaster,15.20.719.545
EUW1_7570288568,33,73,57,155,87,51,113,145,77,15,1,9,Grandmaster,15.20.719.545
EUW1_7572856870,5,108,67,183,53,125,105,7,10,133,0,9,Grandmaster,15.20.719.545
EUW1_7572811485,56,70,79,63,103,181,73,190,58,122,1,9,Grandmaster,15.20.719.545
EUW1_7569799168,2,186,68,36,15,125,100,27,49,113,0,9,Grandmaster,15.20.719.545
EUW1_7569785794,112,73,68,36,20,56,29,27,63,115,1,9,Grandmaster,15.20.719.545
EUW1_7569767274,5,44,155,10,133,121,100,49,183,144,1,9,Grandmaster,15.20.719.545
EUW1_7563105602,139,116,12,27,18,61,179,147,155,94,1,9,Grandmaster,15.20.717.2831
EUW1_7563052319,56,100,89,9,103,2,102,150,164,115,1,9,Grandmaster,15.20.717.2831
EUW1_7563011174,181,100,150,32,191,61,47,147,63,18,1,9,Grandmaster,15.20.717.2831
EUW1_7562975896,13,55,39,9,79,61,151,77,176,15,0,9,Grandmaster,15.20.717.2831
EUW1_7562908805,139,126,104,59,143,0,45,150,63,82,0,9,Grandmaster,15.20.717.2831
EUW1_7562878492,182,107,111,63,94,125,29,3,36,65,1,9,Grandmaster,15.20.717.2831
EUW1_7562841306,71,173,40,63,115,81,29,155,140,118,0,9,Grandmaster,15.20.717.2831
EUW1_7562812564,125,100,50,155,4,98,151,68,132,114,1,9,Grandmaster,15.20.717.2831
EUW1_7562775919,110,186,33,142,15,13,81,116,77,118,0,9,Grandmaster,15.20.717.2831
EUW1_7562755510,43,150,77,142,133,110,191,67,156,132,1,9,Grandmaster,15.20.717.2831
EUW1_7562732656,51,102,77,93,53,56,161,14,58,87,0,9,Grandmaster,15.20.717.2831
EUW1_7562554237,150,173,77,9,15,128,73,13,63,118,1,9,Grandmaster,15.20.717.2831
EUW1_7562523208,98,170,77,87,118,180,55,13,140,122,0,9,Grandmaster,15.20.717.2831
EUW1_7562485196,61,100,168,140,82,164,151,165,58,114,0,9,Grandmaster,15.20.717.2831
EUW1_7562443397,37,116,139,58,154,23,100,168,59,20,0,9,Grandmaster,15.20.717.2831
EUW1_7562391676,172,74,155,66,152,81,70,145,142,65,0,9,Grandmaster,15.20.717.2831
EUW1_7569292337,38,170,49,24,101,113,100,7,66,65,1,9,Grandmaster,15.20.719.545
EUW1_7569030556,13,100,57,66,103,3,114,69,183,20,0,9,Grandmaster,15.20.719.545
EUW1_7568969569,28,56,150,32,65,51,170,14,63,103,0,9,Grandmaster,15.20.719.545
EUW1_7565481910,13,114,147,63,115,136,151,49,59,154,1,9,Grandmaster,15.20.717.2831
EUW1_7565438930,5,114,2,183,144,0,185,49,155,115,1,9,Grandmaster,15.20.717.2831
EUW1_7565398725,71,116,142,36,65,88,31,1,155,82,1,9,Grandmaster,15.20.717.2831
EUW1_7565347270,172,100,181,12,38,57,66,142,183,20,1,9,Grandmaster,15.20.717.2831
EUW1_7565307675,0,170,1,142,190,56,31,40,77,15,0,9,Grandmaster,15.20.717.2831
EUW1_7565277898,31,114,129,58,15,112,151,150,142,94,1,9,Grandmaster,15.20.717.2831
EUW1_7565255538,41,151,40,87,82,26,146,22,36,101,0,9,Grandmaster,15.20.717.2831
EUW1_7565223043,41,161,147,142,118,75,135,13,155,86,0,9,Grandmaster,15.20.717.2831
EUW1_7565201906,61,47,111,63,146,161,74,147,9,4,1,9,Grandmaster,15.20.717.2831
EUW1_7572599278,48,81,84,187,94,139,37,186,63,104,0,9,Grandmaster,15.20.719.545
EUW1_7572375430,157,55,40,183,86,44,186,111,9,15,1,9,Grandmaster,15.20.719.545
EUW1_7572336399,23,81,172,63,4,0,179,24,93,122,0,9,Grandmaster,15.20.719.545
EUW1_7573073617,71,116,67,155,65,138,45,93,85,4,0,9,Grandmaster,15.20.719.545
EUW1_7573032472,57,146,181,133,53,182,81,13,183,103,1,9,Grandmaster,15.20.719.545
EUW1_7572990944,61,186,68,10,94,129,151,159,183,53,0,9,Grandmaster,15.20.719.545
EUW1_7572926384,57,156,116,63,19,61,121,159,36,105,1,9,Grandmaster,15.20.719.545
EUW1_7572843254,127,83,69,58,115,44,81,170,66,154,1,9,Grandmaster,15.20.719.545
EUW1_7572746108,0,83,180,63,103,56,100,190,85,118,1,9,Grandmaster,15.20.719.545
EUW1_7572700173,112,81,79,183,15,110,45,93,85,20,0,9,Grandmaster,15.20.719.545
EUW1_7572657626,38,29,186,64,132,61,47,146,183,15,0,9,Grandmaster,15.20.719.545
EUW1_7572543664,44,81,88,9,65,56,70,159,59,86,1,9,Grandmaster,15.20.719.545
EUW1_7572506137,134,161,13,58,122,112,121,93,66,132,1,9,Grandmaster,15.20.719.545
EUW1_7572460492,13,116,159,155,104,125,146,3,10,133,1,9,Grandmaster,15.20.719.545
EUW1_7572355559,5,146,189,77,101,153,55,27,49,65,0,9,Grandmaster,15.20.719.545
EUW1_7572281269,56,17,167,22,105,71,81,0,106,103,0,9,Grandmaster,15.20.719.545
EUW1_7571791120,23,55,40,27,93,38,100,2,9,154,1,9,Grandmaster,15.20.719.545
EUW1_7571766527,139,34,84,22,15,46,73,40,164,115,0,9,Grandmaster,15.20.719.545
EUW1_7571727274,114,66,116,183,104,172,81,99,176,118,1,9,Grandmaster,15.20.719.545
EUW1_7604525454,125,55,189,36,122,43,108,98,59,15,0,9,Grandmaster,15.22.724.5161
EUW1_7604483205,56,135,181,9,53,125,105,89,27,90,1,9,Grandmaster,15.22.724.5161
EUW1_7604420111,61,146,1,58,152,75,108,168,51,82,0,9,Grandmaster,15.22.724.5161
EUW1_7604379022,185,116,168,160,86,186,108,190,85,167,1,9,Grandmaster,15.22.724.5161
EUW1_7604353567,190,170,8,140,18,26,29,180,183,144,0,9,Grandmaster,15.22.724.5161
EUW1_7604065574,38,55,93,183,82,125,121,79,10,20,0,9,Grandmaster,15.22.724.5161
EUW1_7604003393,128,186,89,63,4,12,73,111,10,82,0,9,Grandmaster,15.22.724.5161
EUW1_7603956102,186,170,79,183,104,2,108,189,142,149,1,9,Grandmaster,15.22.724.5161
EUW1_7603921749,110,170,2,155,90,0,81,40,183,65,1,9,Grandmaster,15.22.724.5161
EUW1_7603857293,125,108,93,63,143,51,70,24,176,34,1,9,Grandmaster,15.22.724.5161
EUW1_7603802448,57,66,111,36,113,51,52,14,59,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603716782,125,105,145,63,103,28,108,0,12,104,0,9,Grandmaster,15.22.724.5161
EUW1_7603666000,102,108,68,59,122,160,170,67,32,90,1,9,Grandmaster,15.22.724.5161
EUW1_7603626781,163,45,67,85,118,113,108,139,155,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603583322,125,73,111,176,104,117,108,139,63,65,0,9,Grandmaster,15.22.724.5161
EUW1_7603541176,162,29,68,58,118,0,70,180,188,143,0,9,Grandmaster,15.22.724.5161
EUW1_7603488550,174,70,190,63,18,12,108,168,32,103,0,9,Grandmaster,15.22.724.5161
EUW1_7602666729,26,108,3,64,122,127,97,150,140,86,0,9,Grandmaster,15.22.724.5161
EUW1_7602455615,172,186,67,183,122,70,108,182,10,167,0,9,Grandmaster,15.22.724.5161
EUW1_7602376945,125,105,155,172,103,31,170,146,19,177,0,9,Grandmaster,15.22.724.5161
EUW1_7603828260,0,141,49,63,101,9,81,67,142,104,0,9,Grandmaster,15.22.724.5161
EUW1_7602158643,127,52,171,32,4,57,81,146,22,65,0,9,Grandmaster,15.22.724.5161
EUW1_7604418222,44,179,111,180,18,2,105,139,183,15,1,9,Grandmaster,15.22.724.5161
EUW1_7604339178,26,137,57,63,114,139,46,172,27,4,1,9,Grandmaster,15.22.724.5161
EUW1_7604300998,139,186,129,164,86,5,113,2,63,53,1,9,Grandmaster,15.22.724.5161
EUW1_7604278223,43,35,2,22,65,127,146,111,183,118,0,9,Grandmaster,15.22.724.5161
EUW1_7604261919,138,66,51,59,53,181,116,2,63,132,1,9,Grandmaster,15.22.724.5161
EUW1_7603678012,46,170,3,63,150,128,113,2,24,122,0,9,Grandmaster,15.22.724.5161
EUW1_7603607400,112,179,147,32,53,181,170,2,49,65,1,9,Grandmaster,15.22.724.5161
EUW1_7603468232,125,66,3,49,133,0,146,2,130,154,0,9,Grandmaster,15.22.724.5161
EUW1_7603359271,170,31,79,10,104,27,169,2,64,152,1,9,Grandmaster,15.22.724.5161
EUW1_7603082678,139,146,111,9,118,5,161,2,147,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603072636,41,97,2,142,101,98,100,157,191,65,0,9,Grandmaster,15.22.724.5161
EUW1_7603059807,161,73,171,68,132,134,179,2,163,34,0,9,Grandmaster,15.22.724.5161
EUW1_7603046123,164,81,2,58,19,57,146,180,36,118,1,9,Grandmaster,15.22.724.5161
EUW1_7603040040,164,37,180,106,19,71,5,67,130,82,1,9,Grandmaster,15.22.724.5161
EUW1_7603036115,127,105,89,160,118,164,121,2,85,101,1,9,Grandmaster,15.22.724.5161
EUW1_7603037599,88,55,2,96,82,0,170,111,58,122,1,9,Grandmaster,15.22.724.5161
EUW1_7603025304,41,170,190,2,179,127,116,68,63,79,0,9,Grandmaster,15.22.724.5161
EUW1_7602603246,186,170,111,22,18,88,81,2,183,15,0,9,Grandmaster,15.22.724.5161
EUW1_7602481022,41,169,67,10,105,2,146,116,155,122,0,9,Grandmaster,15.22.724.5161
EUW1_7602296666,113,73,2,165,154,110,146,147,36,65,0,9,Grandmaster,15.22.724.5161
EUW1_7603896255,24,116,181,63,115,0,29,57,176,4,0,9,Grandmaster,15.22.724.5161
EUW1_7603840812,110,186,40,32,118,43,81,33,187,86,1,9,Grandmaster,15.22.724.5161
EUW1_7603513148,0,116,172,176,4,57,126,89,140,103,1,9,Grandmaster,15.22.724.5161
EUW1_7603413692,170,150,171,96,114,7,100,89,27,115,1,9,Grandmaster,15.22.724.5161
EUW1_7603362800,43,121,26,85,122,138,186,147,63,20,0,9,Grandmaster,15.22.724.5161
EUW1_7603321667,5,70,24,147,61,142,170,146,63,18,0,9,Grandmaster,15.22.724.5161
EUW1_7603282128,136,146,57,63,34,189,179,111,106,132,1,9,Grandmaster,15.22.724.5161
EUW1_7603260533,103,45,2,27,122,57,146,136,36,143,0,9,Grandmaster,15.22.724.5161
EUW1_7603229881,139,186,145,176,65,164,169,150,63,20,0,9,Grandmaster,15.22.724.5161
EUW1_7602873608,127,116,40,36,118,56,107,136,63,104,0,9,Grandmaster,15.22.724.5161
EUW1_7602827127,43,33,129,163,101,136,146,186,9,154,1,9,Grandmaster,15.22.724.5161
EUW1_7602322327,134,116,190,85,103,56,81,2,63,143,0,9,Grandmaster,15.22.724.5161
EUW1_7602264392,136,121,1,36,53,57,186,13,163,167,1,9,Grandmaster,15.22.724.5161
EUW1_7602212394,56,97,111,63,103,31,156,172,58,122,1,9,Grandmaster,15.22.724.5161
EUW1_7602186581,112,29,180,187,118,43,107,159,10,103,1,9,Grandmaster,15.22.724.5161
EUW1_7602153976,172,179,3,93,113,139,81,24,10,53,0,9,Grandmaster,15.22.724.5161
