MatchId,Patch,QueueType,RankFk,GameDuration
NA1_5421265499,15.23.728.3286,CLASSIC,9,2100
NA1_5421265597,15.23.728.3286,CLASSIC,3,2909
NA1_5421265603,15.23.728.3286,CLASSIC,7,1849
NA1_5421266035,15.23.728.3286,CLASSIC,5,1653
NA1_5421266480,15.23.728.3286,CLASSIC,7,1436
NA1_5421266656,15.23.728.3286,SWIFTPLAY,4,1950
NA1_5421266792,15.23.728.3286,CLASSIC,4,1138
NA1_5421266845,15.23.728.3286,CLASSIC,4,2466
NA1_5421266898,15.23.728.3286,CLASSIC,4,1929
NA1_5421267540,15.23.728.3286,CLASSIC,8,1767
NA1_5421267796,15.23.728.3286,ARAM,6,1302
NA1_5421267903,15.23.728.3286,CLASSIC,5,1485
NA1_5421268037,15.23.728.3286,CLASSIC,4,2336
NA1_5421268938,15.23.728.3286,CLASSIC,6,1876
NA1_5421269035,15.23.728.3286,CLASSIC,7,1084
NA1_5421269300,15.23.728.3286,CLASSIC,7,1226
NA1_5421269361,15.23.728.3286,CLASSIC,6,1707
NA1_5421269436,15.23.728.3286,CLASSIC,4,1869
NA1_5421269458,15.23.728.3286,CLASSIC,6,1846
NA1_5421269530,15.23.728.3286,CLASSIC,5,1480
NA1_5421270339,15.23.728.3286,CHERRY,4,1483
NA1_5421271022,15.23.728.3286,CLASSIC,4,1407
NA1_5421271227,15.23.728.3286,CLASSIC,6,1643
NA1_5421271240,15.23.728.3286,CLASSIC,8,924
NA1_5421271321,15.23.728.3286,CLASSIC,7,2357
NA1_5421271548,15.23.728.3286,ARAM,3,899
NA1_5421271675,15.23.728.3286,CLASSIC,6,2246
NA1_5421271702,15.23.728.3286,CLASSIC,6,1570
NA1_5421272130,15.23.728.3286,CLASSIC,6,1880
NA1_5421272223,15.23.728.3286,CLASSIC,5,2376
NA1_5421272289,15.23.728.3286,CLASSIC,7,1613
NA1_5421272617,15.23.728.3286,CLASSIC,8,1345
NA1_5421272667,15.23.728.3286,CLASSIC,8,2583
NA1_5421272669,15.23.728.3286,CLASSIC,6,1277
NA1_5421272687,15.23.728.3286,CLASSIC,6,1737
NA1_5421272835,15.23.728.3286,ARAM,2,1658
NA1_5421272891,15.23.728.3286,CLASSIC,8,911
NA1_5421272985,15.23.728.3286,CLASSIC,8,3120
NA1_5421272988,15.23.728.3286,CLASSIC,6,1838
NA1_5421273206,15.23.728.3286,CLASSIC,0,1700
NA1_5421273351,15.23.728.3286,CLASSIC,0,1742
NA1_5421273522,15.23.728.3286,CLASSIC,7,1612
NA1_5421273700,15.23.728.3286,ARAM,0,1377
NA1_5421274140,15.23.728.3286,CLASSIC,7,1568
NA1_5421274168,15.23.728.3286,CLASSIC,7,2222
NA1_5421274487,15.23.728.3286,CLASSIC,4,1487
NA1_5421274617,15.23.728.3286,ARAM,3,843
NA1_5421274981,15.23.728.3286,CLASSIC,3,2109
NA1_5421275013,15.23.728.3286,CLASSIC,7,1899
NA1_5421275073,15.23.728.3286,CLASSIC,3,1720
NA1_5421275186,15.23.728.3286,SWIFTPLAY,7,953
NA1_5421275211,15.23.728.3286,CLASSIC,3,1404
NA1_5421275283,15.23.728.3286,CLASSIC,4,1744
NA1_5421275306,15.23.728.3286,CLASSIC,4,1788
NA1_5421275312,15.23.728.3286,CLASSIC,8,1986
NA1_5421275358,15.23.728.3286,CLASSIC,7,1912
NA1_5421275359,15.23.728.3286,CLASSIC,8,1981
NA1_5421275695,15.23.728.3286,CLASSIC,6,2021
NA1_5421276361,15.23.728.3286,CHERRY,6,1395
NA1_5421276884,15.23.728.3286,CLASSIC,8,1692
NA1_5421277045,15.23.728.3286,SWIFTPLAY,0,1916
NA1_5421277126,15.23.728.3286,CLASSIC,8,106
NA1_5421277235,15.23.728.3286,CLASSIC,7,2072
NA1_5421277337,15.23.728.3286,CLASSIC,3,1620
NA1_5421277942,15.23.728.3286,CLASSIC,7,3024
NA1_5421278023,15.23.728.3286,CLASSIC,4,1942
NA1_5421278576,15.23.728.3286,CLASSIC,7,1617
NA1_5421278626,15.23.728.3286,CLASSIC,8,1983
NA1_5421278842,15.23.728.3286,CLASSIC,4,1917
NA1_5421279159,15.23.728.3286,CHERRY,3,1408
NA1_5421279204,15.23.728.3286,CLASSIC,3,1695
NA1_5421279350,15.23.728.3286,CLASSIC,7,1804
NA1_5421279484,15.23.728.3286,CLASSIC,4,1906
NA1_5421279721,15.23.728.3286,ARAM,3,834
NA1_5421279888,15.23.728.3286,CLASSIC,1,2430
NA1_5421280187,15.23.728.3286,CLASSIC,4,2086
NA1_5421280231,15.23.728.3286,SWIFTPLAY,1,1721
NA1_5421280283,15.23.728.3286,CLASSIC,6,2369
NA1_5421280374,15.23.728.3286,CLASSIC,8,1553
NA1_5421280635,15.23.728.3286,CLASSIC,5,1854
NA1_5421280882,15.23.728.3286,CLASSIC,4,1155
NA1_5421281240,15.23.728.3286,CLASSIC,7,1754
NA1_5421281310,15.23.728.3286,CLASSIC,8,1661
NA1_5421281713,15.23.728.3286,CLASSIC,7,1147
NA1_5421281794,15.23.728.3286,CLASSIC,4,1659
NA1_5421281848,15.23.728.3286,ARAM,0,1446
NA1_5421281929,15.23.728.3286,CLASSIC,5,2487
NA1_5421282029,15.23.728.3286,CLASSIC,8,2147
NA1_5421282241,15.23.728.3286,CLASSIC,7,1688
NA1_5421282940,15.23.728.3286,CLASSIC,4,1870
NA1_5421282963,15.23.728.3286,CLASSIC,4,1682
NA1_5421283013,15.23.728.3286,CLASSIC,8,1657
NA1_5421283016,15.23.728.3286,CLASSIC,5,1768
NA1_5421283299,15.23.728.3286,CLASSIC,8,1586
NA1_5421283697,15.23.728.3286,CLASSIC,7,1512
NA1_5421283783,15.23.728.3286,CLASSIC,7,1539
NA1_5421283895,15.23.728.3286,CLASSIC,1,1300
NA1_5421283924,15.23.728.3286,CLASSIC,5,1715
NA1_5421284015,15.23.728.3286,CLASSIC,4,1864
NA1_5421284295,15.23.728.3286,CLASSIC,8,2235
NA1_5421285348,15.23.728.3286,ARAM,3,1376
NA1_5421285547,15.23.728.3286,CLASSIC,4,2241
NA1_5421285576,15.23.728.3286,CLASSIC,6,1686
NA1_5421285663,15.23.728.3286,SWIFTPLAY,4,924
NA1_5421285778,15.23.728.3286,ARAM,0,1450
NA1_5421285859,15.23.728.3286,SWIFTPLAY,5,943
NA1_5421286043,15.23.728.3286,SWIFTPLAY,7,1522
NA1_5421286303,15.23.728.3286,CLASSIC,7,1651
NA1_5421286670,15.23.728.3286,ARAM,2,1197
NA1_5421287020,15.23.728.3286,CLASSIC,6,2184
NA1_5421287295,15.23.728.3286,ARAM,0,854
NA1_5421287486,15.23.728.3286,CLASSIC,8,2005
NA1_5421287659,15.23.728.3286,ARAM,3,920
NA1_5421287899,15.23.728.3286,CLASSIC,7,1127
NA1_5421288133,15.23.728.3286,CLASSIC,3,1577
NA1_5421288226,15.23.728.3286,ARAM,0,1108
NA1_5421288419,15.23.728.3286,CLASSIC,4,2006
NA1_5421288588,15.23.728.3286,CLASSIC,6,1809
NA1_5421288737,15.23.728.3286,CLASSIC,4,2262
NA1_5421289062,15.23.728.3286,CLASSIC,8,1175
NA1_5421289108,15.23.728.3286,CLASSIC,6,954
NA1_5421289238,15.23.728.3286,CLASSIC,5,1759
NA1_5421289283,15.23.728.3286,CLASSIC,7,2631
NA1_5421289341,15.23.728.3286,CLASSIC,6,1001
NA1_5421289409,15.23.728.3286,CLASSIC,5,923
NA1_5421289581,15.23.728.3286,CLASSIC,5,254
NA1_5421289596,15.23.728.3286,CLASSIC,0,2418
NA1_5421289631,15.23.728.3286,CLASSIC,0,1894
NA1_5421289640,15.23.728.3286,ARAM,0,962
NA1_5421290152,15.23.728.3286,CLASSIC,6,1515
NA1_5421290357,15.23.728.3286,CLASSIC,3,1527
NA1_5421290472,15.23.728.3286,CLASSIC,4,1868
NA1_5421290500,15.23.728.3286,CLASSIC,3,1661
NA1_5421290576,15.23.728.3286,CLASSIC,6,1375
NA1_5421290840,15.23.728.3286,CLASSIC,5,1388
NA1_5421290923,15.23.728.3286,CLASSIC,5,2261
NA1_5421291304,15.23.728.3286,CLASSIC,7,1511
NA1_5421291521,15.23.728.3286,CLASSIC,5,2164
NA1_5421291589,15.23.728.3286,CLASSIC,5,1432
NA1_5421291663,15.23.728.3286,CLASSIC,7,1867
NA1_5421291682,15.23.728.3286,CHERRY,3,1279
NA1_5421291756,15.23.728.3286,CLASSIC,6,1640
NA1_5421292386,15.23.728.3286,CLASSIC,8,1684
NA1_5421292860,15.23.728.3286,ARAM,0,1538
NA1_5421293014,15.23.728.3286,CHERRY,3,1604
NA1_5421293376,15.23.728.3286,CLASSIC,5,1881
NA1_5421293472,15.23.728.3286,CLASSIC,3,1976
NA1_5421293580,15.23.728.3286,CLASSIC,8,1642
NA1_5421293615,15.23.728.3286,CLASSIC,7,1672
NA1_5421293919,15.23.728.3286,CLASSIC,8,1698
NA1_5421293989,15.23.728.3286,CLASSIC,8,1886
NA1_5421294218,15.23.728.3286,CLASSIC,8,928
NA1_5421294491,15.23.728.3286,CLASSIC,5,1742
NA1_5421294665,15.23.728.3286,CLASSIC,6,1655
NA1_5421295153,15.23.728.3286,CLASSIC,4,943
NA1_5421295200,15.23.728.3286,CLASSIC,8,1244
NA1_5421295206,15.23.728.3286,CLASSIC,4,1833
NA1_5421295224,15.23.728.3286,CLASSIC,8,1940
NA1_5421295246,15.23.728.3286,CLASSIC,4,2112
NA1_5421295439,15.23.728.3286,CLASSIC,5,2266
NA1_5421295492,15.23.728.3286,CLASSIC,4,1580
NA1_5421295701,15.23.728.3286,CLASSIC,7,2326
NA1_5421295753,15.23.728.3286,CLASSIC,8,1803
NA1_5421295866,15.23.728.3286,CLASSIC,3,1142
NA1_5421295908,15.23.728.3286,CLASSIC,7,1487
NA1_5421296607,15.23.728.3286,CLASSIC,2,1483
NA1_5421296679,15.23.728.3286,ARAM,0,1238
NA1_5421296861,15.23.728.3286,ARAM,0,1052
NA1_5421296945,15.23.728.3286,CLASSIC,4,1711
NA1_5421296988,15.23.728.3286,CLASSIC,7,2004
NA1_5421297059,15.23.728.3286,CLASSIC,8,1611
NA1_5421297276,15.23.728.3286,CLASSIC,7,1743
NA1_5421297423,15.23.728.3286,CLASSIC,4,1930
NA1_5421297589,15.23.728.3286,CLASSIC,7,1884
NA1_5421297688,15.23.728.3286,CLASSIC,5,1749
NA1_5421297805,15.23.728.3286,CLASSIC,5,1524
NA1_5421297832,15.23.728.3286,ARAM,3,1259
NA1_5421297863,15.23.728.3286,ARAM,3,1282
NA1_5421297890,15.23.728.3286,CLASSIC,4,2342
NA1_5421298077,15.23.728.3286,CHERRY,3,1489
NA1_5421298221,15.23.728.3286,ARAM,0,1261
NA1_5421298330,15.23.728.3286,CLASSIC,6,1461
NA1_5421298383,15.23.728.3286,CLASSIC,8,1857
NA1_5421298426,15.23.728.3286,CLASSIC,8,2627
NA1_5421298496,15.23.728.3286,CLASSIC,7,1718
NA1_5421299044,15.23.728.3286,CLASSIC,1,1807
NA1_5421299131,15.23.728.3286,CLASSIC,4,1719
NA1_5421299444,15.23.728.3286,CLASSIC,8,1958
NA1_5421299532,15.23.728.3286,CLASSIC,6,1722
NA1_5421299774,15.23.728.3286,CLASSIC,7,1987
NA1_5421299934,15.23.728.3286,CLASSIC,8,1556
NA1_5421300079,15.23.728.3286,SWIFTPLAY,4,1742
NA1_5421300256,15.23.728.3286,CLASSIC,8,1834
NA1_5421300511,15.23.728.3286,CLASSIC,8,1618
NA1_5421300807,15.23.728.3286,ARAM,0,1411
NA1_5421300965,15.23.728.3286,CLASSIC,1,2107
NA1_5421302110,15.23.728.3286,CLASSIC,5,1109
NA1_5421302220,15.23.728.3286,CLASSIC,7,1986
NA1_5421302398,15.23.728.3286,CLASSIC,5,2991
NA1_5421302474,15.23.728.3286,CLASSIC,7,1921
NA1_5421302550,15.23.728.3286,ARAM,0,1244
NA1_5421302912,15.23.728.3286,CLASSIC,8,1319
NA1_5421303113,15.23.728.3286,CHERRY,3,1362
NA1_5421303844,15.23.728.3286,CLASSIC,3,1691
NA1_5421303913,15.23.728.3286,CLASSIC,8,1048
NA1_5421304478,15.23.728.3286,CLASSIC,3,1706
NA1_5421304697,15.23.728.3286,CLASSIC,8,1596
NA1_5421304699,15.23.728.3286,CLASSIC,2,1386
NA1_5421304818,15.23.728.3286,CLASSIC,8,1495
NA1_5421304993,15.23.728.3286,CLASSIC,8,1882
NA1_5421305022,15.23.728.3286,CLASSIC,4,2252
NA1_5421305160,15.23.728.3286,CLASSIC,4,1852
NA1_5421305705,15.23.728.3286,CLASSIC,4,2237
NA1_5421305979,15.23.728.3286,CLASSIC,8,2482
NA1_5421306067,15.23.728.3286,CLASSIC,8,1287
NA1_5421306144,15.23.728.3286,CLASSIC,8,1434
NA1_5421306206,15.23.728.3286,CLASSIC,8,2442
NA1_5421306245,15.23.728.3286,CLASSIC,6,1679
NA1_5421306250,15.23.728.3286,CHERRY,9,1265
NA1_5421306251,15.23.728.3286,CHERRY,3,1563
NA1_5421306255,15.23.728.3286,CLASSIC,4,1901
NA1_5421306261,15.23.728.3286,CLASSIC,8,1786
NA1_5421307001,15.23.728.3286,ARAM,3,1633
NA1_5421307045,15.23.728.3286,ARAM,0,1350
NA1_5421307194,15.23.728.3286,CLASSIC,2,1889
NA1_5421307403,15.23.728.3286,CLASSIC,8,1706
NA1_5421307417,15.23.728.3286,ARAM,2,1090
NA1_5421307670,15.23.728.3286,CLASSIC,8,1472
NA1_5421307798,15.23.728.3286,CLASSIC,8,1155
NA1_5421307837,15.23.728.3286,CLASSIC,4,1335
NA1_5421307873,15.23.728.3286,CLASSIC,7,1446
NA1_5421308085,15.23.728.3286,CLASSIC,6,1391
NA1_5421308122,15.23.728.3286,ARAM,0,838
NA1_5421308459,15.23.728.3286,CLASSIC,7,921
NA1_5421308661,15.23.728.3286,CLASSIC,4,1870
NA1_5421309006,15.23.728.3286,CLASSIC,7,1395
NA1_5421309047,15.23.728.3286,CLASSIC,2,1104
NA1_5421309312,15.23.728.3286,CLASSIC,5,1514
NA1_5421309693,15.23.728.3286,CLASSIC,5,1403
NA1_5421309856,15.23.728.3286,CLASSIC,6,1892
NA1_5421309871,15.23.728.3286,ARAM,0,873
NA1_5421310134,15.23.728.3286,CLASSIC,4,1883
NA1_5421310289,15.23.728.3286,CLASSIC,5,1767
NA1_5421310427,15.23.728.3286,CLASSIC,8,1208
NA1_5421310721,15.23.728.3286,CLASSIC,6,1686
NA1_5421310886,15.23.728.3286,CLASSIC,4,1720
NA1_5421310926,15.23.728.3286,CLASSIC,4,2517
NA1_5421311059,15.23.728.3286,CLASSIC,4,1654
NA1_5421311214,15.23.728.3286,CHERRY,3,1348
NA1_5421311224,15.23.728.3286,CLASSIC,4,913
NA1_5421311512,15.23.728.3286,CLASSIC,1,1896
NA1_5421311817,15.23.728.3286,CLASSIC,6,1660
NA1_5421311933,15.23.728.3286,CLASSIC,8,1512
NA1_5421312211,15.23.728.3286,ARAM,0,1434
NA1_5421312306,15.23.728.3286,CLASSIC,8,1680
NA1_5421312354,15.23.728.3286,CLASSIC,4,1390
NA1_5421312396,15.23.728.3286,ARAM,8,1927
NA1_5421312422,15.23.728.3286,CHERRY,9,1307
NA1_5421312449,15.23.728.3286,ARAM,0,503
NA1_5421312467,15.23.728.3286,CLASSIC,7,1343
NA1_5421312470,15.23.728.3286,CLASSIC,4,2164
NA1_5421312536,15.23.728.3286,CLASSIC,8,2194
NA1_5421312538,15.23.728.3286,CLASSIC,7,1682
NA1_5421312717,15.23.728.3286,ARAM,2,1428
NA1_5421312774,15.23.728.3286,SWIFTPLAY,4,1242
NA1_5421313039,15.23.728.3286,CLASSIC,7,1223
NA1_5421313253,15.23.728.3286,CLASSIC,7,1916
NA1_5421313444,15.23.728.3286,CLASSIC,1,2226
NA1_5421313460,15.23.728.3286,ARAM,3,1107
NA1_5421313574,15.23.728.3286,CLASSIC,8,954
NA1_5421313690,15.23.728.3286,CLASSIC,2,931
NA1_5421313704,15.23.728.3286,CLASSIC,7,1714
NA1_5421313992,15.23.728.3286,CLASSIC,4,1387
NA1_5421314384,15.23.728.3286,ARAM,0,886
NA1_5421314421,15.23.728.3286,CLASSIC,6,1401
NA1_5421314710,15.23.728.3286,CLASSIC,5,174
NA1_5421314796,15.23.728.3286,CLASSIC,8,1227
NA1_5421314813,15.23.728.3286,CLASSIC,8,1372
NA1_5421314896,15.23.728.3286,CLASSIC,5,1828
NA1_5421315044,15.23.728.3286,ARAM,0,1170
NA1_5421315223,15.23.728.3286,SWIFTPLAY,0,998
NA1_5421315301,15.23.728.3286,CLASSIC,8,2554
NA1_5421315389,15.23.728.3286,CLASSIC,4,2070
NA1_5421315570,15.23.728.3286,CLASSIC,8,1657
NA1_5421315587,15.23.728.3286,CLASSIC,8,2344
NA1_5421315618,15.23.728.3286,CLASSIC,7,1446
NA1_5421315737,15.23.728.3286,CLASSIC,4,2631
NA1_5421315802,15.23.728.3286,CLASSIC,8,1718
NA1_5421316126,15.23.728.3286,CLASSIC,8,1136
NA1_5421316482,15.23.728.3286,CLASSIC,8,1804
NA1_5421317032,15.23.728.3286,CLASSIC,3,914
NA1_5421317059,15.23.728.3286,CLASSIC,3,931
NA1_5421317497,15.23.728.3286,CLASSIC,6,1892
NA1_5421317620,15.23.728.3286,CLASSIC,8,1773
NA1_5421317739,15.23.728.3286,CLASSIC,8,105
NA1_5421318325,15.23.728.3286,CLASSIC,7,1401
NA1_5421318689,15.23.728.3286,CLASSIC,4,2198
NA1_5421319089,15.23.728.3286,CLASSIC,8,1885
NA1_5421319349,15.23.728.3286,CLASSIC,7,1402
NA1_5421319455,15.23.728.3286,ARAM,0,1283
NA1_5421319568,15.23.728.3286,CHERRY,8,1478
NA1_5421319664,15.23.728.3286,CLASSIC,8,1466
NA1_5421320417,15.23.728.3286,CLASSIC,7,1320
NA1_5421320467,15.23.728.3286,ARAM,3,1427
NA1_5421320661,15.23.728.3286,CLASSIC,4,1690
NA1_5421320742,15.23.728.3286,ARAM,0,898
NA1_5421320757,15.23.728.3286,CLASSIC,4,1722
NA1_5421320830,15.23.728.3286,CLASSIC,5,1760
NA1_5421320975,15.23.728.3286,CLASSIC,7,2051
NA1_5421321240,15.23.728.3286,CLASSIC,5,2293
NA1_5421321416,15.23.728.3286,ARAM,0,505
NA1_5421321451,15.23.728.3286,CLASSIC,8,1839
NA1_5421321473,15.23.728.3286,CLASSIC,8,1798
NA1_5421321752,15.23.728.3286,CLASSIC,4,2361
NA1_5421321758,15.23.728.3286,SWIFTPLAY,0,1445
NA1_5421321822,15.23.728.3286,CLASSIC,8,1936
NA1_5421321847,15.23.728.3286,CLASSIC,4,1642
NA1_5421322388,15.23.728.3286,CHERRY,8,1642
NA1_5421322612,15.23.728.3286,CHERRY,4,1355
NA1_5421322761,15.23.728.3286,CHERRY,9,1577
NA1_5421322950,15.23.728.3286,CLASSIC,8,1565
NA1_5421323191,15.23.728.3286,CLASSIC,8,1289
NA1_5421324401,15.23.728.3286,CLASSIC,8,1310
NA1_5421324759,15.23.728.3286,CLASSIC,4,2047
NA1_5421325358,15.23.728.3286,CLASSIC,4,2080
NA1_5421325439,15.23.728.3286,CHERRY,6,1432
NA1_5421325495,15.23.728.3286,CLASSIC,4,1534
NA1_5421325569,15.23.728.3286,CLASSIC,7,2262
NA1_5421325664,15.23.728.3286,CLASSIC,2,2326
NA1_5421325672,15.23.728.3286,CLASSIC,4,2034
NA1_5421325859,15.23.728.3286,ARAM,0,1582
NA1_5421325943,15.23.728.3286,CLASSIC,5,1663
NA1_5421326011,15.23.728.3286,CLASSIC,6,1705
NA1_5421326108,15.23.728.3286,CLASSIC,7,1701
NA1_5421326130,15.23.728.3286,ARAM,0,1110
NA1_5421326197,15.23.728.3286,CLASSIC,6,2299
NA1_5421326532,15.23.728.3286,ARAM,0,1240
NA1_5421327048,15.23.728.3286,CLASSIC,8,1690
NA1_5421327089,15.23.728.3286,CLASSIC,7,1721
NA1_5421327498,15.23.728.3286,CLASSIC,3,1830
NA1_5421327507,15.23.728.3286,CLASSIC,8,2058
NA1_5421327544,15.23.728.3286,CLASSIC,8,1500
NA1_5421327643,15.23.728.3286,CLASSIC,4,2192
NA1_5421327759,15.23.728.3286,CLASSIC,4,1261
NA1_5421327800,15.23.728.3286,CHERRY,8,1637
NA1_5421328030,15.23.728.3286,CLASSIC,7,1613
NA1_5421328130,15.23.728.3286,CLASSIC,8,1149
NA1_5421328175,15.23.728.3286,ARAM,3,867
NA1_5421328262,15.23.728.3286,ARAM,2,1077
NA1_5421328336,15.23.728.3286,ARAM,0,517
NA1_5421328380,15.23.728.3286,CLASSIC,2,1709
NA1_5421328688,15.23.728.3286,CLASSIC,8,2137
NA1_5421328724,15.23.728.3286,CHERRY,3,1481
NA1_5421328794,15.23.728.3286,CLASSIC,8,1547
NA1_5421328800,15.23.728.3286,CHERRY,3,1444
NA1_5421328838,15.23.728.3286,CHERRY,4,1522
NA1_5421329255,15.23.728.3286,CLASSIC,8,1830
NA1_5421329470,15.23.728.3286,CLASSIC,4,2158
NA1_5421329535,15.23.728.3286,CLASSIC,4,1947
NA1_5421329571,15.23.728.3286,CLASSIC,4,1943
NA1_5421329650,15.23.728.3286,CLASSIC,8,1385
NA1_5421329824,15.23.728.3286,ARAM,8,1267
NA1_5421330004,15.23.728.3286,CLASSIC,8,2172
NA1_5421330090,15.23.728.3286,CLASSIC,5,1240
NA1_5421330248,15.23.728.3286,ARAM,0,1045
NA1_5421330585,15.23.728.3286,ARAM,0,1233
NA1_5421330628,15.23.728.3286,CLASSIC,7,1560
NA1_5421330631,15.23.728.3286,CLASSIC,3,2558
NA1_5421330697,15.23.728.3286,CLASSIC,8,1621
NA1_5421330929,15.23.728.3286,CLASSIC,6,1743
NA1_5421331269,15.23.728.3286,CHERRY,8,1238
NA1_5421331283,15.23.728.3286,CLASSIC,7,1681
NA1_5421331509,15.23.728.3286,CLASSIC,3,1826
NA1_5421331568,15.23.728.3286,ARAM,0,729
NA1_5421331909,15.23.728.3286,CLASSIC,5,2054
NA1_5421332066,15.23.728.3286,ARAM,3,1606
NA1_5421332095,15.23.728.3286,CLASSIC,4,2650
NA1_5421332231,15.23.728.3286,ARAM,2,1247
NA1_5421332503,15.23.728.3286,CHERRY,3,1629
NA1_5421332572,15.23.728.3286,CLASSIC,4,1387
NA1_5421332829,15.23.728.3286,CLASSIC,4,1790
NA1_5421333083,15.23.728.3286,CLASSIC,7,2320
NA1_5421333308,15.23.728.3286,CLASSIC,7,1457
NA1_5421333542,15.23.728.3286,CLASSIC,3,1502
NA1_5421333660,15.23.728.3286,CLASSIC,3,2213
NA1_5421333868,15.23.728.3286,CLASSIC,5,1563
NA1_5421333970,15.23.728.3286,CLASSIC,8,1684
NA1_5421334208,15.23.728.3286,CLASSIC,6,2462
NA1_5421334533,15.23.728.3286,CLASSIC,8,1742
NA1_5421334591,15.23.728.3286,CLASSIC,2,2012
NA1_5421334742,15.23.728.3286,CLASSIC,4,1486
NA1_5421335041,15.23.728.3286,CLASSIC,8,1292
NA1_5421335283,15.23.728.3286,CLASSIC,6,1622
NA1_5421335599,15.23.728.3286,CLASSIC,2,2159
NA1_5421335749,15.23.728.3286,CHERRY,8,1558
NA1_5421335964,15.23.728.3286,CLASSIC,6,2201
NA1_5421336162,15.23.728.3286,CLASSIC,4,1555
NA1_5421336183,15.23.728.3286,CLASSIC,4,1688
NA1_5421336184,15.23.728.3286,ARAM,0,1275
NA1_5421336292,15.23.728.3286,CLASSIC,4,1898
NA1_5421336462,15.23.728.3286,ARAM,0,1265
NA1_5421336481,15.23.728.3286,CLASSIC,3,1677
NA1_5421336781,15.23.728.3286,CLASSIC,8,1408
NA1_5421337266,15.23.728.3286,CLASSIC,8,1782
NA1_5421337450,15.23.728.3286,CLASSIC,7,912
NA1_5421337703,15.23.728.3286,CHERRY,3,1521
NA1_5421337704,15.23.728.3286,CLASSIC,3,1187
NA1_5421337855,15.23.728.3286,CLASSIC,8,2025
NA1_5421337915,15.23.728.3286,CLASSIC,8,2815
NA1_5421338063,15.23.728.3286,CLASSIC,4,1692
NA1_5421338111,15.23.728.3286,CLASSIC,4,2033
NA1_5421338169,15.23.728.3286,CLASSIC,4,1681
NA1_5421338261,15.23.728.3286,CLASSIC,5,958
NA1_5421338282,15.23.728.3286,CLASSIC,8,1508
NA1_5421338334,15.23.728.3286,CLASSIC,7,1323
NA1_5421338473,15.23.728.3286,CLASSIC,4,1867
NA1_5421339033,15.23.728.3286,CLASSIC,4,2220
NA1_5421339211,15.23.728.3286,ARAM,0,1306
NA1_5421339303,15.23.728.3286,CLASSIC,8,1254
NA1_5421339445,15.23.728.3286,CLASSIC,4,1864
NA1_5421339486,15.23.728.3286,CLASSIC,6,1766
NA1_5421339583,15.23.728.3286,CLASSIC,4,1112
NA1_5421339611,15.23.728.3286,CLASSIC,6,2007
NA1_5421339813,15.23.728.3286,ARAM,2,1792
NA1_5421339879,15.23.728.3286,CHERRY,8,1481
NA1_5421340157,15.23.728.3286,CLASSIC,8,2186
NA1_5421340313,15.23.728.3286,CLASSIC,8,1414
NA1_5421340894,15.23.728.3286,CLASSIC,4,1874
NA1_5421340899,15.23.728.3286,CLASSIC,4,1827
NA1_5421340961,15.23.728.3286,CLASSIC,4,2346
NA1_5421340983,15.23.728.3286,CLASSIC,8,1202
NA1_5421341302,15.23.728.3286,ARAM,0,1088
NA1_5421341649,15.23.728.3286,CLASSIC,6,1856
NA1_5421341750,15.23.728.3286,CHERRY,4,1549
NA1_5421341868,15.23.728.3286,CLASSIC,6,911
NA1_5421342070,15.23.728.3286,CLASSIC,8,1733
NA1_5421342208,15.23.728.3286,ARAM,0,1282
NA1_5421342214,15.23.728.3286,ARAM,2,1197
NA1_5421342304,15.23.728.3286,CLASSIC,8,1746
NA1_5421342360,15.23.728.3286,CLASSIC,2,1625
NA1_5421342514,15.23.728.3286,CLASSIC,8,1313
NA1_5421342537,15.23.728.3286,CLASSIC,8,1806
NA1_5421342648,15.23.728.3286,CHERRY,3,1413
NA1_5421342742,15.23.728.3286,CLASSIC,8,2259
NA1_5421342961,15.23.728.3286,CLASSIC,8,1281
NA1_5421342967,15.23.728.3286,CLASSIC,4,1381
NA1_5421343085,15.23.728.3286,CHERRY,8,1466
NA1_5421343190,15.23.728.3286,CLASSIC,5,1690
NA1_5421343247,15.23.728.3286,CLASSIC,4,2394
NA1_5421343287,15.23.728.3286,CLASSIC,4,2346
NA1_5421343521,15.23.728.3286,CHERRY,4,1350
NA1_5421343670,15.23.728.3286,CLASSIC,7,1858
NA1_5421343758,15.23.728.3286,CHERRY,4,1455
NA1_5421343981,15.23.728.3286,CLASSIC,2,2203
NA1_5421344250,15.23.728.3286,CLASSIC,4,2069
NA1_5421344491,15.23.728.3286,CLASSIC,8,1827
NA1_5421344616,15.23.728.3286,CLASSIC,8,2240
NA1_5421344786,15.23.728.3286,CLASSIC,8,1651
NA1_5421344822,15.23.728.3286,CLASSIC,8,1859
NA1_5421345258,15.23.728.3286,CLASSIC,8,1232
NA1_5421345555,15.23.728.3286,CHERRY,4,1430
NA1_5421345621,15.23.728.3286,CLASSIC,4,2633
NA1_5421345883,15.23.728.3286,CLASSIC,8,1479
NA1_5421345999,15.23.728.3286,ARAM,4,1778
NA1_5421346217,15.23.728.3286,CHERRY,4,1473
NA1_5421346405,15.23.728.3286,CLASSIC,6,1561
NA1_5421346457,15.23.728.3286,CLASSIC,8,913
NA1_5421346556,15.23.728.3286,CLASSIC,8,2096
NA1_5421346804,15.23.728.3286,ARAM,2,1223
NA1_5421346818,15.23.728.3286,CLASSIC,7,1476
NA1_5421347006,15.23.728.3286,CHERRY,8,1369
