TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
247,EUW1_7565316200,164,121,166,221,518,266,62,163,222,40,0,1,3,9,36,1,0,2,1,31,0,1
248,EUW1_7565283128,41,234,69,222,412,133,35,3,523,40,0,1,1,2,23,1,0,3,13,40,1,0
249,EUW1_7565257481,36,234,90,145,78,777,64,893,22,25,1,0,4,7,36,0,1,0,3,22,0,1
250,EUW1_7565231667,80,106,131,21,111,8,11,893,145,555,0,0,0,1,23,0,1,2,8,43,1,0
251,EUW1_7563159380,122,234,105,222,25,23,131,13,523,412,0,0,0,1,20,0,1,2,10,35,1,0
252,EUW1_7563121265,875,131,84,222,902,114,64,800,29,432,0,0,0,2,24,0,1,2,11,47,1,0
253,EUW1_7560755893,77,57,246,51,43,80,5,61,22,78,0,1,2,8,37,1,0,3,10,41,0,1
254,EUW1_7560715687,142,76,54,202,412,41,91,90,360,143,1,0,3,8,45,0,1,0,4,23,0,1
255,EUW1_7559514722,516,131,777,222,412,897,9,901,221,432,0,1,1,5,32,0,0,2,7,36,1,0
256,EUW1_7565679395,895,134,80,120,145,131,84,122,800,517,0,0,0,0,67,0,0,0,0,0,0,1
257,EUW1_7561946567,245,245,12,20,201,36,50,22,89,12,0,0,0,0,60,0,0,0,0,0,0,1
258,EUW1_7561898552,80,412,33,86,516,103,33,117,200,50,0,0,0,0,69,0,0,0,0,0,0,1
259,EUW1_7561035396,53,201,55,55,99,350,111,133,54,950,0,0,0,0,40,0,0,0,0,0,0,1
260,EUW1_7560981907,235,101,222,39,29,86,240,19,421,222,0,0,0,0,53,0,0,0,0,0,0,1
261,EUW1_7560941222,101,50,14,96,32,89,234,13,30,21,0,0,0,0,46,0,0,0,0,0,0,1
262,EUW1_7559673645,517,5,15,238,27,134,62,223,55,245,0,0,0,0,50,0,0,0,0,0,0,1
263,EUW1_7559629503,62,101,59,17,103,29,64,141,12,105,0,0,0,0,59,0,0,0,0,0,0,1
264,EUW1_7555448078,96,711,233,80,777,526,45,17,121,58,0,0,0,0,51,0,0,0,0,0,0,1
265,EUW1_7555421371,166,203,233,266,69,44,113,233,64,121,0,0,0,0,48,0,0,0,0,0,0,1
266,EUW1_7555389523,950,21,777,8,27,254,711,223,31,103,0,0,0,0,67,0,0,0,0,0,0,1
267,EUW1_7555353521,103,33,17,164,62,240,55,31,9,15,0,0,0,0,64,0,0,0,0,0,0,1
268,EUW1_7552129135,64,43,90,136,78,141,497,22,221,3,0,0,0,0,57,0,0,0,0,0,0,1
269,EUW1_7552118291,32,142,887,37,29,235,24,203,234,106,0,0,0,0,64,0,0,0,0,0,0,1
270,EUW1_7549610474,21,901,13,50,98,800,893,200,35,4,0,0,0,0,41,0,0,0,0,0,0,1
271,EUW1_7549362289,25,36,875,29,267,24,238,876,711,37,0,0,0,0,55,0,0,0,0,0,0,1
272,EUW1_7549331998,127,89,518,432,39,34,75,92,268,50,0,0,0,0,53,0,0,0,0,0,0,1
273,EUW1_7549318626,893,90,498,555,51,412,21,6,29,84,0,0,0,0,53,0,0,0,0,0,0,1
274,EUW1_7548894962,55,498,497,58,29,161,98,11,800,86,0,0,0,0,59,0,0,0,0,0,0,1
275,EUW1_7548841404,98,61,74,145,112,427,267,518,58,79,0,0,0,0,52,0,0,0,0,0,0,1
276,EUW1_7564756252,38,121,143,145,117,103,246,25,110,142,0,1,1,11,54,0,0,2,0,23,0,1
277,EUW1_7564694818,79,59,51,21,76,86,104,142,202,412,0,0,2,9,39,1,1,3,6,27,0,1
278,EUW1_7563395238,39,131,85,222,117,41,154,157,51,76,1,1,3,10,39,0,0,1,3,19,0,1
279,EUW1_7548268567,107,60,910,21,518,6,234,3,15,201,1,0,2,5,35,0,1,2,3,25,0,1
280,EUW1_7548198980,92,64,893,360,518,266,35,800,202,60,0,1,1,4,28,1,0,3,9,38,1,0
281,EUW1_7540222627,2,32,45,222,161,36,122,91,115,16,1,0,2,11,33,0,1,2,3,22,0,1
282,EUW1_7533587616,17,56,84,145,111,80,30,61,22,89,0,1,1,3,31,1,0,3,6,47,1,0
283,EUW1_7533531734,106,245,103,15,24,31,82,711,21,89,0,0,0,2,11,0,1,3,4,26,1,0
284,EUW1_7533510240,67,32,134,21,89,122,106,3,96,902,0,0,0,0,0,0,0,0,0,0,1,0
285,EUW1_7533465546,36,24,800,202,16,10,19,799,145,201,0,0,4,8,35,0,0,0,4,25,0,1
286,EUW1_7533416881,85,107,901,895,526,41,56,161,110,117,0,0,0,3,17,1,1,4,11,43,1,0
287,EUW1_7532337157,114,60,112,202,902,75,76,103,901,412,1,1,2,11,34,0,0,1,3,18,0,1
288,EUW1_7532306667,6,517,103,110,35,80,120,99,22,267,0,1,2,4,26,0,0,0,2,14,0,1
289,EUW1_7531373889,54,246,103,22,235,98,11,238,96,888,0,1,3,5,23,0,0,0,1,11,0,1
290,EUW1_7526107929,875,64,517,15,37,43,234,29,22,12,1,0,2,11,49,0,1,3,7,34,0,1
291,EUW1_7526088989,9,106,5,202,16,10,121,245,22,80,0,0,0,4,23,1,1,4,10,29,1,0
292,EUW1_7519642258,68,64,711,145,89,3,91,234,21,111,1,0,4,10,49,0,1,1,6,27,0,1
293,EUW1_7513171805,92,5,105,18,117,68,35,154,145,43,0,0,2,4,23,0,0,1,0,14,0,1
294,EUW1_7513127588,83,200,166,804,555,122,76,240,145,267,1,0,2,11,42,0,1,3,6,33,0,1
295,EUW1_7513085253,799,30,777,236,350,58,141,234,21,267,0,0,1,2,21,0,1,1,10,34,1,0
296,EUW1_7567487622,104,161,5,13,777,350,98,246,72,19,0,0,0,0,46,0,0,0,0,0,0,1
297,EUW1_7567470538,15,121,105,38,234,67,21,420,99,106,0,0,0,0,73,0,0,0,0,0,0,1
298,EUW1_7567453100,86,55,80,143,429,202,63,267,30,432,0,0,0,0,53,0,0,0,0,0,0,1
299,EUW1_7567436735,432,121,61,82,517,202,89,79,221,29,0,0,0,0,61,0,0,0,0,0,0,1
300,EUW1_7567370856,39,24,910,51,25,82,102,50,901,432,0,1,6,13,67,4,0,2,9,71,1,0
301,EUW1_7567337252,875,17,64,53,50,120,235,36,21,120,0,0,0,0,65,0,0,0,0,0,0,1
302,EUW1_7567290662,39,121,69,222,16,875,19,25,22,161,0,0,0,0,12,0,1,4,11,34,1,0
303,EUW1_7561295895,799,141,142,81,267,83,106,800,21,40,0,0,2,2,26,1,1,2,9,42,1,0
304,EUW1_7561252509,68,141,268,21,432,31,102,90,18,267,1,0,2,10,36,0,1,2,2,18,0,1
305,EUW1_7561196906,64,36,127,202,25,887,78,104,51,902,1,1,2,9,36,0,0,1,2,15,0,1
306,EUW1_7558826141,777,887,84,222,161,86,56,55,51,99,2,1,5,10,32,0,0,1,3,31,0,1
307,EUW1_7558769827,85,141,90,901,497,875,517,245,15,432,0,0,4,10,42,0,1,0,5,28,0,1
308,EUW1_7558713175,86,238,90,901,26,98,154,245,145,111,0,1,2,9,23,0,0,1,2,11,0,1
309,EUW1_7558370859,51,69,800,4,221,516,17,516,44,517,0,0,0,0,72,0,0,0,0,0,0,1
310,EUW1_7558346474,37,157,31,110,523,90,233,92,42,427,0,0,0,0,51,0,0,0,0,0,0,1
311,EUW1_7558312654,120,35,19,74,13,893,427,875,55,235,0,0,0,0,50,0,0,0,0,0,0,1
312,EUW1_7558266718,14,245,136,51,63,27,517,157,21,267,0,1,2,4,21,1,0,3,10,47,1,0
313,EUW1_7558236570,122,106,104,119,111,67,2,136,236,412,0,1,1,3,12,0,0,2,3,28,1,0
314,EUW1_7558193310,122,234,893,360,111,36,91,90,800,35,0,1,2,4,21,1,0,2,11,36,1,0
315,EUW1_7557796026,51,200,421,429,29,91,875,202,18,53,0,0,0,0,61,0,0,0,0,0,0,1
316,EUW1_7514686980,98,517,245,804,201,897,876,238,222,89,1,0,2,4,25,0,1,2,9,38,1,0
317,EUW1_7514623244,24,59,112,901,44,897,78,157,29,517,1,0,1,8,38,0,1,3,5,36,0,1
318,EUW1_7511078733,27,36,777,145,89,6,107,4,222,432,1,1,3,7,30,0,0,1,5,35,0,1
319,EUW1_7129018899,516,32,161,222,16,86,234,61,21,910,1,0,2,8,29,0,1,3,6,22,0,1
320,EUW1_7128966184,234,59,950,360,526,86,121,245,222,412,0,0,2,2,21,0,0,1,7,22,1,0
321,EUW1_7120237667,875,234,38,161,412,75,11,112,21,89,0,0,0,0,8,0,1,2,9,25,1,0
322,EUW1_7120194181,122,427,134,67,7,86,77,3,222,902,1,1,3,10,30,0,0,2,3,27,0,1
323,EUW1_7118566500,82,141,136,22,526,23,121,112,523,223,0,1,3,10,51,2,0,2,5,35,0,1
324,EUW1_7118530040,54,59,61,147,99,420,121,202,119,53,0,1,2,5,27,0,0,1,0,12,0,1
325,EUW1_7118484442,86,77,1,21,89,420,254,112,221,40,0,0,0,3,20,1,1,4,6,29,1,0
326,EUW1_7118437944,86,876,23,81,89,164,131,69,202,412,2,0,3,11,36,0,1,1,3,20,0,1
327,EUW1_7115897507,145,234,103,202,12,777,203,112,21,526,1,1,3,7,39,1,0,2,7,28,0,1
328,EUW1_7115845566,164,28,142,202,111,82,203,134,110,235,1,0,1,9,42,0,0,2,4,27,0,1
329,EUW1_7115768982,266,104,61,51,267,126,32,112,21,497,0,0,0,3,30,2,1,5,11,37,1,0
330,EUW1_7115711882,141,234,517,51,267,8,57,69,21,555,1,0,3,5,19,0,0,1,8,33,1,0
331,EUW1_7115650360,223,63,34,145,412,86,64,245,21,99,2,1,2,10,36,0,0,2,5,23,0,1
332,EUW1_7088531524,86,141,950,202,45,6,32,134,901,7,0,0,0,1,21,1,1,3,11,38,1,0
333,EUW1_7037575734,145,44,112,86,120,9,39,12,21,134,1,1,1,9,37,0,0,3,3,22,0,1
334,EUW1_7013494837,61,875,154,51,902,134,150,147,901,887,0,1,2,0,9,0,0,0,5,21,1,0
335,EUW1_7013179099,89,134,427,86,145,91,78,76,350,221,1,0,4,11,33,0,0,0,2,29,0,1
336,EUW1_7567803153,43,28,120,497,910,113,102,114,67,20,0,0,0,0,55,0,0,0,0,0,0,1
337,EUW1_7566853938,38,40,888,22,497,27,107,43,498,13,0,0,0,0,60,0,0,0,0,0,0,1
338,EUW1_7566824075,12,81,24,14,32,145,145,99,233,30,0,0,0,0,59,0,0,0,0,0,0,1
339,EUW1_7566787143,350,40,777,517,887,245,897,20,254,55,0,0,0,0,53,0,0,0,0,0,0,1
340,EUW1_7566758209,18,517,420,90,40,163,104,26,50,517,0,0,0,0,58,0,0,0,0,0,0,1
341,EUW1_7566735906,33,875,498,81,2,19,59,427,90,60,0,0,0,0,43,0,0,0,0,0,0,1
342,EUW1_7565949898,21,111,79,45,43,38,61,221,427,350,0,0,0,0,61,0,0,0,0,0,0,1
343,EUW1_7565707291,62,267,9,236,77,77,875,79,236,92,0,0,0,0,53,0,0,0,0,0,0,1
344,EUW1_7565219980,121,50,21,16,221,777,18,161,48,1,0,0,0,0,59,0,0,0,0,0,0,1
345,EUW1_7565192412,127,85,3,36,80,107,427,777,497,84,0,0,0,0,45,0,0,0,0,0,0,1
346,EUW1_7565180276,141,82,157,875,55,92,39,223,143,517,0,0,0,0,35,0,0,0,0,0,0,1
347,EUW1_7565173130,16,875,77,202,25,245,111,3,5,111,0,0,0,0,48,0,0,0,0,0,0,1
348,EUW1_7565165776,141,516,60,104,432,142,427,235,895,10,0,0,0,0,58,0,0,0,0,0,0,1
349,EUW1_7565142757,107,4,143,134,233,254,888,164,62,122,0,0,0,0,55,0,0,0,0,0,0,1
350,EUW1_7565135577,31,121,412,136,526,35,25,14,15,32,0,0,0,0,51,0,0,0,0,0,0,1
351,EUW1_7565117293,523,203,9,266,246,238,235,96,119,157,0,0,0,0,54,0,0,0,0,0,0,1
352,EUW1_7565034811,8,98,25,29,67,221,235,75,142,950,0,0,0,0,63,0,0,0,0,0,0,1
353,EUW1_7565018560,147,50,90,4,893,202,102,82,36,107,0,0,0,0,57,0,0,0,0,0,0,1
354,EUW1_7564995905,875,136,48,16,61,12,37,54,893,79,0,0,0,0,65,0,0,0,0,0,0,1
355,EUW1_7564961178,86,107,86,44,16,901,350,429,12,26,0,0,0,0,55,0,0,0,0,0,0,1
356,EUW1_7567839518,254,82,51,98,526,901,127,893,518,901,0,0,0,0,46,0,0,0,0,0,0,1
357,EUW1_7567640710,110,113,80,82,875,236,8,45,163,145,0,0,0,0,57,0,0,0,0,0,0,1
358,EUW1_7567612457,523,84,61,145,62,63,57,121,55,22,0,0,0,4,56,0,0,0,1,55,0,1
359,EUW1_7567598706,22,254,105,6,68,51,13,99,17,55,0,0,0,1,63,0,0,0,4,88,1,0
360,EUW1_7567588920,101,24,74,48,145,141,121,31,17,53,0,0,0,0,45,0,0,0,0,0,0,1
361,EUW1_7567275445,17,28,29,202,800,63,163,142,110,82,0,0,0,4,87,0,0,0,1,62,0,1
362,EUW1_7567214197,141,711,31,40,233,222,122,254,18,133,0,0,0,0,71,0,0,0,0,0,0,1
363,EUW1_7567161316,950,22,38,92,711,25,202,268,72,6,0,0,0,0,65,0,0,0,0,0,0,1
364,EUW1_7566742466,236,106,96,104,236,10,30,72,78,106,0,0,0,0,73,0,0,0,0,0,0,1
365,EUW1_7566710327,27,41,13,67,45,893,233,22,58,81,0,0,0,0,61,0,0,0,0,0,0,1
366,EUW1_7566424227,37,245,236,117,516,412,142,76,81,875,0,0,0,4,47,0,0,0,0,34,0,1
367,EUW1_7566422930,412,85,804,64,122,36,893,81,21,25,0,0,0,1,38,0,0,0,4,60,1,0
368,EUW1_7566415201,202,875,99,147,555,161,901,35,50,12,0,0,0,1,56,0,0,0,4,65,1,0
369,EUW1_7566413471,41,51,236,26,81,17,360,235,63,876,0,0,0,4,79,0,0,0,2,84,1,0
370,EUW1_7566321305,103,555,86,79,876,114,113,350,875,235,0,0,0,4,75,0,0,0,4,77,1,0
371,EUW1_7566301958,21,18,555,131,81,412,20,19,203,142,0,0,0,1,67,0,0,0,4,72,1,0
372,EUW1_7566279592,17,888,45,81,11,360,106,103,42,121,0,0,0,1,57,0,0,0,4,62,1,0
373,EUW1_7566240342,24,43,27,26,62,154,50,59,67,76,0,0,0,3,69,0,0,0,4,72,1,0
374,EUW1_7566228340,51,89,150,222,38,17,901,161,31,82,0,0,0,0,1,0,0,0,0,1,1,0
375,EUW1_7565876307,203,804,1,901,106,147,131,35,161,110,0,0,0,4,75,0,0,0,3,86,0,1
376,EUW1_7518798166,122,20,85,360,89,23,233,103,67,63,0,1,1,2,21,0,0,0,0,8,0,1
377,EUW1_7518738844,516,246,157,901,267,897,233,90,21,142,0,0,1,3,24,1,1,4,11,52,1,0
378,EUW1_7514251243,516,78,163,498,35,23,56,236,145,147,0,1,0,1,18,0,0,4,10,37,1,0
379,EUW1_7514190971,31,56,45,360,53,60,32,99,110,888,1,0,3,10,29,0,1,1,6,34,0,1
380,EUW1_7513788881,54,28,157,804,89,23,19,85,107,53,0,0,0,0,8,0,0,0,0,20,1,0
381,EUW1_7513768148,85,246,61,222,902,887,5,517,22,117,0,0,2,2,20,0,0,0,1,10,0,1
382,EUW1_7513737265,238,5,99,29,497,19,11,25,222,902,0,0,1,2,20,1,1,4,6,31,1,0
383,EUW1_7513324042,39,5,61,96,267,81,517,7,136,22,0,1,0,2,15,0,0,1,2,24,1,0
384,EUW1_7513286719,31,5,202,221,350,43,35,7,222,555,0,0,1,3,16,0,1,2,4,20,1,0
385,EUW1_7513233648,79,233,7,15,267,897,48,800,110,35,1,1,2,10,36,0,0,1,2,24,0,1
386,EUW1_7505177029,14,79,55,145,412,516,33,13,51,50,0,0,0,1,8,0,0,1,2,19,1,0
387,EUW1_7505168873,516,64,13,51,16,24,234,61,22,518,0,0,0,0,0,0,0,0,0,0,0,1
388,EUW1_7505114227,82,238,13,67,40,75,28,147,145,555,1,0,4,9,41,0,0,1,3,23,0,1
389,EUW1_7503763525,122,20,166,498,26,54,77,45,15,85,0,0,1,7,35,1,1,3,7,26,0,1
390,EUW1_7503701599,86,77,3,136,555,110,33,99,202,910,0,1,2,6,47,3,0,5,8,52,1,0
391,EUW1_7502735598,127,60,103,145,12,150,59,55,222,53,0,1,2,2,17,0,0,0,1,6,0,1
392,EUW1_7502703608,8,254,238,145,497,266,113,246,15,101,0,0,0,0,7,0,0,2,1,19,1,0
393,EUW1_7500005057,887,72,897,29,555,150,48,893,22,117,0,0,2,6,32,0,0,0,1,8,0,1
394,EUW1_7499983754,82,104,33,804,888,85,107,86,901,555,1,0,4,9,44,0,0,0,6,27,0,1
395,EUW1_7499920850,75,111,163,81,25,83,86,8,18,432,1,0,2,8,31,1,1,3,5,35,0,1
396,EUW1_7427989792,10,203,268,235,526,39,79,246,21,111,1,1,2,9,40,0,0,2,2,30,0,1
397,EUW1_7427962316,875,56,61,235,143,240,5,268,236,267,0,1,2,5,26,0,0,0,0,13,0,1
398,EUW1_7427935179,99,56,13,145,53,62,20,45,901,142,0,1,4,10,41,0,0,0,2,19,0,1
399,EUW1_7183013108,122,19,103,81,147,80,56,711,202,517,0,1,3,10,45,2,0,3,9,49,0,1
400,EUW1_7182955076,58,104,103,18,517,80,5,7,202,99,0,1,2,3,22,2,0,3,10,47,1,0
401,EUW1_7182902214,83,122,45,222,117,80,79,103,96,526,1,1,0,6,19,0,0,4,8,31,1,0
402,EUW1_7182862876,23,131,55,360,63,80,56,777,429,50,2,1,2,8,44,0,0,3,2,48,0,1
403,EUW1_7182821026,48,35,134,119,267,80,104,61,42,910,2,0,3,7,36,0,1,2,4,32,0,1
404,EUW1_7182788421,150,143,142,202,235,80,5,84,51,99,1,1,2,9,28,0,0,1,3,18,0,1
405,EUW1_7182669113,10,9,103,81,78,75,104,7,119,40,2,1,3,8,30,0,0,2,8,31,0,1
406,EUW1_7178968845,36,104,134,145,412,75,102,105,51,223,2,1,3,10,49,1,0,4,10,47,1,0
407,EUW1_7178953543,266,104,55,222,117,887,59,103,51,432,0,0,2,6,20,0,0,0,0,6,0,1
408,EUW1_7161330960,893,5,8,145,64,83,36,55,29,117,0,0,0,0,7,0,0,1,0,12,1,0
409,EUW1_7161283635,80,143,3,222,267,81,79,101,145,57,0,1,3,6,20,0,0,0,1,11,0,1
410,EUW1_7161259880,516,59,8,119,43,58,254,3,81,432,0,0,0,3,18,1,0,2,7,22,1,0
411,EUW1_7161246869,150,131,157,119,432,58,56,8,202,3,0,0,1,1,25,1,1,3,11,42,1,0
412,EUW1_7125276988,82,59,104,51,143,10,64,103,21,267,0,0,0,1,15,0,0,4,4,30,1,0
413,EUW1_7125193614,78,421,711,901,902,86,56,38,222,412,0,0,2,1,22,1,0,2,11,47,1,0
414,EUW1_7124986080,164,79,104,145,16,887,254,99,360,526,0,1,0,2,14,1,0,3,8,27,1,0
415,EUW1_7124950920,223,59,31,222,902,114,9,157,145,235,1,0,2,9,43,0,0,2,4,15,0,1
416,EUW1_6975615990,86,121,136,110,147,233,56,10,901,26,1,1,3,7,45,1,0,1,9,41,1,0
417,EUW1_6975561260,75,106,99,51,267,48,234,10,222,37,1,1,3,9,48,2,0,3,9,20,0,1
418,EUW1_6975524335,114,113,517,221,350,82,234,75,51,147,0,1,3,10,33,0,0,0,2,16,0,1
419,EUW1_6975478833,39,62,55,236,43,19,234,103,202,101,1,1,5,9,30,1,0,0,2,17,0,1
420,EUW1_6973801674,2,5,7,145,37,875,245,13,222,89,0,1,2,6,42,2,0,3,11,43,1,0
421,EUW1_6973760564,50,25,103,18,89,86,5,777,63,412,0,1,1,7,29,0,0,2,4,21,0,1
422,EUW1_6972859712,36,63,777,145,111,234,5,4,202,44,0,0,0,1,22,0,1,4,11,41,1,0
423,EUW1_6972829707,14,79,69,222,50,126,57,112,119,412,0,0,1,5,30,0,0,0,0,13,0,1
424,EUW1_6972789427,36,121,80,15,910,887,106,99,202,111,0,0,0,0,9,0,1,2,6,27,1,0
425,EUW1_6972728274,114,106,34,222,26,78,121,7,119,43,0,0,1,5,31,1,0,4,11,44,1,0
426,EUW1_6972645393,268,163,103,523,99,74,107,711,21,150,1,0,0,3,42,1,1,5,11,35,1,0
427,EUW1_6972342166,79,106,101,18,235,6,200,99,222,412,0,0,0,2,21,1,1,4,9,42,1,0
428,EUW1_6971878553,875,60,142,236,910,887,78,84,15,117,2,0,6,10,52,1,1,0,8,38,0,1
429,EUW1_6971845967,887,131,80,202,111,92,234,84,901,43,1,0,0,3,38,1,0,4,10,38,1,0
430,EUW1_6971828640,86,33,103,222,22,41,35,1,202,412,0,1,1,9,27,0,0,0,0,16,0,1
431,EUW1_6971802473,10,876,18,222,516,106,120,777,157,79,0,1,3,11,55,0,0,0,2,20,0,1
432,EUW1_6971758933,85,120,517,236,350,2,106,4,96,117,0,0,0,7,32,0,1,3,4,15,0,1
433,EUW1_6971722912,36,106,910,81,267,875,131,157,145,497,0,1,1,2,19,1,0,2,3,25,1,0
434,EUW1_6971686527,39,56,4,145,143,31,203,711,202,40,0,1,3,9,23,0,0,0,0,9,0,1
435,EUW1_6971620209,6,104,711,202,267,106,11,80,235,51,0,1,4,10,43,1,0,0,2,15,0,1
436,EUW1_7532663057,161,55,266,895,53,5,412,103,9,360,0,0,0,4,47,0,0,0,2,34,0,1
437,EUW1_7532645618,55,555,267,101,61,26,18,81,25,106,0,0,0,1,35,0,0,0,3,40,1,0
438,EUW1_7532600635,267,111,104,122,112,63,31,59,84,517,0,0,0,4,102,0,0,0,4,87,1,0
439,EUW1_7529869484,92,246,55,18,111,54,82,7,235,201,1,1,2,8,38,1,0,3,5,36,0,1
440,EUW1_7529787938,31,35,91,29,350,36,163,34,901,902,0,1,1,9,35,1,0,3,4,31,0,1
441,EUW1_7507399736,902,10,34,35,19,202,134,81,887,36,0,0,0,4,55,0,0,0,2,51,0,1
442,EUW1_7507376750,82,142,121,10,201,39,875,106,350,901,0,0,0,4,49,0,0,0,1,40,0,1
443,EUW1_7507340673,4,164,420,16,84,127,25,51,50,136,0,0,0,2,54,0,0,0,4,63,1,0
444,EUW1_7507331556,268,412,105,254,202,22,53,26,42,887,0,0,0,0,0,0,0,0,0,0,1,0
445,EUW1_7507288726,104,67,63,43,122,126,245,910,902,804,0,0,0,4,68,0,0,0,1,71,0,1
446,EUW1_7476172787,14,56,910,498,888,875,254,112,67,117,0,0,2,4,19,1,1,2,9,37,1,0
447,EUW1_7476121167,6,24,55,145,111,36,11,3,236,40,0,0,2,3,21,0,1,1,11,31,1,0
448,EUW1_7476060183,36,35,115,18,37,141,238,142,222,111,1,1,4,8,34,0,0,1,7,32,1,0
449,EUW1_7476036413,31,35,90,119,111,122,76,166,523,40,0,1,2,11,33,0,0,2,1,21,0,1
450,EUW1_7476009131,17,57,42,222,12,875,154,268,21,526,0,1,0,1,15,1,0,4,7,25,1,0
451,EUW1_7474635857,421,154,136,498,111,36,35,55,804,44,0,0,0,0,23,0,1,3,10,49,1,0
452,EUW1_7474596236,875,35,13,804,111,58,30,246,51,40,0,0,0,1,8,0,0,1,2,17,1,0
453,EUW1_7473467297,875,131,84,145,412,19,64,7,22,267,1,1,3,4,41,1,0,3,10,48,1,0
454,EUW1_7473421451,122,106,55,804,111,36,59,517,145,16,0,1,3,5,21,0,0,0,3,12,0,1
455,EUW1_7453693089,31,234,4,67,902,266,48,134,81,235,1,1,3,6,25,0,0,1,2,10,0,1
456,EUW1_7331041451,10,104,112,51,267,82,64,236,145,497,0,0,0,2,15,1,1,4,3,27,1,0
457,EUW1_7295849603,31,62,84,429,117,164,104,13,110,223,0,1,2,7,28,0,0,0,1,13,0,1
458,EUW1_7294576237,68,234,55,202,89,86,28,245,21,432,0,1,2,1,28,0,0,2,9,39,1,0
459,EUW1_7288688751,107,11,20,99,28,164,62,897,800,43,0,0,1,2,12,0,1,1,6,19,1,0
460,EUW1_7281798532,126,79,45,119,111,17,62,134,29,43,0,0,0,4,18,0,1,3,9,33,1,0
461,EUW1_7279697576,68,72,134,81,99,92,107,166,63,910,0,1,1,2,25,1,0,3,9,31,1,0
462,EUW1_7279641542,54,59,893,42,40,68,254,901,67,497,0,0,0,0,0,0,0,0,0,0,0,1
463,EUW1_7279595594,54,107,3,800,267,266,221,429,81,43,0,1,1,8,39,0,0,2,3,21,0,1
464,EUW1_7279051793,82,91,14,81,28,22,266,888,79,33,1,0,1,10,34,1,1,4,9,48,0,1
465,EUW1_7278953367,83,56,55,81,117,518,76,777,63,40,0,0,2,4,20,2,1,4,7,34,1,0
466,EUW1_7278867105,98,233,9,67,163,800,106,10,222,711,0,1,0,3,27,1,0,5,8,37,1,0
467,EUW1_7230442542,164,876,112,29,235,80,68,38,51,101,0,0,0,4,27,2,1,3,9,48,1,0
468,EUW1_7224027929,38,64,122,21,89,112,104,517,498,111,2,0,3,6,32,0,1,3,4,24,0,1
469,EUW1_7209788786,78,20,134,51,99,36,876,103,498,555,0,0,2,0,16,1,1,1,5,29,1,0
470,EUW1_7203218805,24,102,85,42,25,36,9,103,523,267,0,1,2,5,21,1,0,2,10,40,1,0
471,EUW1_7198378962,92,56,55,51,267,58,120,163,21,53,0,0,0,0,16,1,1,2,10,29,1,0
472,EUW1_7198295391,887,421,103,222,350,14,141,163,81,43,1,0,2,11,42,0,0,2,5,32,0,1
473,EUW1_7193772383,79,91,236,30,89,240,141,202,901,161,2,0,1,7,36,1,1,4,11,44,1,0
474,EUW1_7185172002,114,59,134,360,526,106,91,84,222,117,0,1,1,11,30,0,0,2,1,16,0,1
475,EUW1_7185124335,86,63,4,360,111,799,62,69,202,43,0,0,0,2,25,0,1,4,9,39,1,0
476,EUW1_7566268653,35,875,17,254,950,166,115,142,53,18,0,0,0,2,55,0,0,0,4,75,1,0
477,EUW1_7566223153,101,147,799,126,427,67,59,888,2,777,0,0,0,4,106,0,0,0,4,78,1,0
478,EUW1_7566139476,420,56,246,22,350,67,107,3,429,53,0,1,3,9,62,3,0,6,11,61,1,0
479,EUW1_7566065880,420,154,800,78,432,86,48,25,523,497,0,0,4,13,44,0,1,1,4,27,0,1
480,EUW1_7562399334,23,799,711,222,412,58,517,246,235,267,0,1,2,11,25,0,0,0,0,17,0,1
481,EUW1_7562341908,420,427,134,804,350,82,5,142,29,432,0,0,0,1,20,0,1,4,11,48,1,0
482,EUW1_7561951028,240,887,166,895,235,68,59,246,115,89,0,0,0,3,16,0,1,4,8,39,1,0
483,EUW1_7561905940,114,234,13,222,432,14,19,55,895,235,1,1,4,9,43,0,0,0,1,17,0,1
484,EUW1_7561275746,910,41,126,51,14,75,133,112,1,29,0,0,0,4,64,0,0,0,2,67,0,1
485,EUW1_7561200385,86,246,25,360,89,420,233,103,99,267,1,0,2,4,35,0,1,4,10,40,1,0
486,EUW1_7557161846,3,202,268,35,99,240,142,412,17,245,0,0,0,1,68,0,0,0,2,64,1,0
487,EUW1_7557111377,67,31,27,161,8,3,112,58,498,57,0,0,0,4,62,0,0,0,1,57,0,1
488,EUW1_7557073850,53,25,112,72,268,893,800,86,121,114,0,0,0,1,55,0,0,0,4,72,1,0
489,EUW1_7556969349,141,82,901,115,161,54,421,22,145,40,1,1,6,8,49,2,0,1,6,49,0,1
490,EUW1_7556787720,777,150,134,22,101,8,245,246,895,235,1,0,1,8,37,0,1,3,2,24,0,1
491,EUW1_7554811691,223,8,154,498,53,202,23,518,91,103,0,0,0,4,67,0,0,0,4,78,0,1
492,EUW1_7554780467,17,58,42,13,122,893,31,429,43,44,0,0,0,4,72,0,0,0,3,82,0,1
